交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,漲跌價,漲跌%
2024/1/2,TXO,202403,19900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19900,賣權,-,-,-,-,0,2120,7,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,19900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20000,買權,-,-,-,-,0,13.5,382,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20000,賣權,-,-,-,-,0,2220,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20100,買權,-,-,-,-,0,12,201,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20100,賣權,-,-,-,-,0,2320,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20200,買權,-,-,-,-,0,11,385,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20200,賣權,-,-,-,-,0,2420,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20300,買權,-,-,-,-,0,10,200,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20300,賣權,-,-,-,-,0,2520,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20400,買權,-,-,-,-,0,9.3,442,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20400,賣權,-,-,-,-,0,2620,12,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20500,買權,-,-,-,-,0,8.5,25,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20500,賣權,-,-,-,-,0,2710,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20600,買權,-,-,-,-,0,7.8,446,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20600,賣權,-,-,-,-,0,2810,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20700,買權,-,-,-,-,0,7.2,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20700,賣權,-,-,-,-,0,2910,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20800,買權,6.7,6.7,6.7,6.7,1,6.7,436,0.9,21.5,51,4.6,,一般,2.8,71.79%
2024/1/2,TXO,202403,20800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,20800,賣權,-,-,-,-,0,3010,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,20800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,21000,買權,-,-,-,-,0,4.8,499,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,21000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,21000,賣權,-,-,-,-,0,3210,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,21000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,21200,買權,-,-,-,-,0,3.5,200,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,21200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,21200,賣權,-,-,-,-,0,3410,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,21200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,21400,買權,4.8,4.8,2.4,2.5,21,2.5,257,2,4.9,6.8,1.2,,一般,1.6,177.78%
2024/1/2,TXO,202403,21400,買權,4.7,6.8,1.2,2.5,28,-,-,2.3,6.1,6.8,1.2,,盤後,1.6,177.78%
2024/1/2,TXO,202403,21400,賣權,-,-,-,-,0,3610,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,21400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,12800,買權,-,-,-,-,0,4960,2,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,12800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,12800,賣權,52,52,46.5,46.5,9,46.5,3180,46,49.5,127,28,,一般,-3.5,-7%
2024/1/2,TXO,202406,12800,賣權,48.5,48.5,48.5,48.5,2,-,-,8,51,127,28,,盤後,-1.5,-3%
2024/1/2,TXO,202406,13000,買權,-,-,-,-,0,4760,2,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,13000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,13000,賣權,-,-,-,-,0,49,1611,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,13000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,13200,買權,-,-,-,-,0,4570,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,13200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,13200,賣權,-,-,-,-,0,52,639,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,13200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,13400,買權,-,-,-,-,0,4370,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,13400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,13400,賣權,55,56,53,55,54,55,1092,15,129,197,38,,一般,-3,-5.17%
2024/1/2,TXO,202406,13400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,13600,買權,-,-,-,-,0,4170,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,13600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,13600,賣權,57,57,56,56,42,56,454,16,78,170,41,,一般,-3,-5.08%
2024/1/2,TXO,202406,13600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,13800,買權,-,-,-,-,0,3990,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,13800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,13800,賣權,67,67,67,67,1,67,92,4.6,137,236,44,,一般,6,9.84%
2024/1/2,TXO,202406,13800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,14000,買權,-,-,-,-,0,3790,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,14000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,14000,賣權,-,-,-,-,0,70,191,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,14000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,14200,買權,-,-,-,-,0,3600,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,14200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,14200,賣權,-,-,-,-,0,77,75,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,14200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,14400,買權,-,-,-,-,0,3410,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,14400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,14400,賣權,-,-,-,-,0,82,238,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,14400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,14600,買權,-,-,-,-,0,3210,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,14600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,14600,賣權,-,-,-,-,0,88,49,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,14600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,14800,買權,-,-,-,-,0,3020,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,14800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,14800,賣權,95,95,95,95,1,95,87,88,166,394,85,,一般,2,2.15%
2024/1/2,TXO,202406,14800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,15000,買權,-,-,-,-,0,2820,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,15000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,15000,賣權,96,96,96,96,1,96,81,95,102,465,93,,一般,-5,-4.95%
2024/1/2,TXO,202406,15000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,15200,買權,-,-,-,-,0,2640,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,15200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,15200,賣權,-,-,-,-,0,110,38,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,15200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,15400,買權,-,-,-,-,0,2450,22,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,15400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,15400,賣權,124,124,124,124,11,124,269,124,201,580,120,,一般,4,3.33%
2024/1/2,TXO,202406,15400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,15600,買權,-,-,-,-,0,2270,2,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,15600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,15600,賣權,141,141,140,140,11,140,297,72,241,650,135,,一般,5,3.70%
2024/1/2,TXO,202406,15600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,15800,買權,-,-,-,-,0,2100,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,15800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,15800,賣權,-,-,-,-,0,163,56,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,15800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,16000,買權,-,-,-,-,0,1930,14,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,16000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,16000,賣權,190,190,190,190,2,190,170,182,199,805,177,,一般,3,1.60%
2024/1/2,TXO,202406,16000,賣權,180,180,180,180,1,-,-,177,192,805,177,,盤後,-7,-3.74%
2024/1/2,TXO,202406,16200,買權,1730,1730,1730,1730,1,1760,4,1720,1820,1730,770,,一般,-90,-4.95%
2024/1/2,TXO,202406,16200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,16200,賣權,220,220,220,220,1,220,46,142,260,920,220,,一般,1,0.46%
2024/1/2,TXO,202406,16200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,16400,買權,-,-,-,-,0,1590,21,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,16400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,16400,賣權,-,-,-,-,0,252,62,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,16400,賣權,231,231,231,231,2,-,-,220,-,990,231,,盤後,-24,-9.41%
2024/1/2,TXO,202406,16600,買權,-,-,-,-,0,1430,36,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,16600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,16600,賣權,289,289,289,289,10,289,118,200,333,1110,279,,一般,-3,-1.03%
2024/1/2,TXO,202406,16600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,16800,買權,1280,1280,1280,1280,1,1280,16,1250,1320,1280,470,,一般,-50,-3.76%
2024/1/2,TXO,202406,16800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,16800,賣權,336,340,336,340,3,340,172,330,420,950,316,,一般,18,5.59%
2024/1/2,TXO,202406,16800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,17000,買權,1120,1120,1120,1120,1,1140,17,1090,1180,1120,447,,一般,-70,-5.88%
2024/1/2,TXO,202406,17000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,17000,賣權,400,400,400,400,1,400,80,349,477,1350,367,,一般,21,5.54%
2024/1/2,TXO,202406,17000,賣權,368,384,368,384,5,-,-,270,1800,1350,367,,盤後,5,1.32%
2024/1/2,TXO,202406,17200,買權,985,985,985,985,1,985,40,955,1030,1020,335,,一般,-55,-5.29%
2024/1/2,TXO,202406,17200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,17200,賣權,-,-,-,-,0,437,129,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,17200,賣權,415,416,415,416,2,-,-,380,-,800,415,,盤後,-14,-3.26%
2024/1/2,TXO,202406,17400,買權,835,835,835,835,1,825,70,825,910,920,282,,一般,-80,-8.74%
2024/1/2,TXO,202406,17400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,17400,賣權,480,480,480,480,2,480,12,421,590,1370,480,,一般,-18,-3.61%
2024/1/2,TXO,202406,17400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,17600,買權,-,-,-,-,0,705,75,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,17600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,17600,賣權,555,555,555,555,1,555,20,555,630,1710,555,,一般,-20,-3.48%
2024/1/2,TXO,202406,17600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,17800,買權,-,-,-,-,0,610,107,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,17800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,17800,賣權,685,685,685,685,1,660,16,595,720,1930,650,,一般,25,3.79%
2024/1/2,TXO,202406,17800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,18000,買權,-,-,-,-,0,505,142,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,18000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,18000,賣權,-,-,-,-,0,755,5,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,18000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,18200,買權,421,421,421,421,1,421,99,421,484,459,140,,一般,-58,-12.11%
2024/1/2,TXO,202406,18200,買權,442,442,442,442,20,-,-,299,-,459,140,,盤後,-37,-7.72%
2024/1/2,TXO,202406,18200,賣權,-,-,-,-,0,870,2,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,18200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,18400,買權,341,341,341,341,2,341,56,291,407,393,138,,一般,-54,-13.67%
2024/1/2,TXO,202406,18400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,18400,賣權,-,-,-,-,0,985,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,18400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,18600,買權,-,-,-,-,0,278,41,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,18600,買權,326,326,326,326,1,-,-,1.2,-,326,84,,盤後,6,1.88%
2024/1/2,TXO,202406,18600,賣權,-,-,-,-,0,1120,5,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,18600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,18800,買權,239,239,237,237,2,237,74,202,322,259,66,,一般,-18,-7.06%
2024/1/2,TXO,202406,18800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,18800,賣權,-,-,-,-,0,1280,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,18800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,19000,買權,178,178,178,178,1,178,140,154,262,200,25.5,,一般,-22,-11%
2024/1/2,TXO,202406,19000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,19000,賣權,-,-,-,-,0,1420,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,19000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,19200,買權,141,141,141,141,1,141,94,113,234,160,50,,一般,-17,-10.76%
2024/1/2,TXO,202406,19200,買權,157,157,157,157,1,-,-,2.8,-,160,50,,盤後,-1,-0.63%
2024/1/2,TXO,202406,19200,賣權,-,-,-,-,0,1580,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,19200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,19400,買權,109,109,109,109,1,109,61,80,159,125,49.5,,一般,-8,-6.84%
2024/1/2,TXO,202406,19400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,19400,賣權,-,-,-,-,0,1750,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,19400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,19600,買權,-,-,-,-,0,87,265,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,19600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,19600,賣權,-,-,-,-,0,1920,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,19600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,19800,買權,-,-,-,-,0,69,271,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,19800,買權,1.2,1.2,1.2,1.2,1,-,-,2,90,77,1.2,,盤後,-74.8,-98.42%
2024/1/2,TXO,202406,19800,賣權,-,-,-,-,0,2100,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,19800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,20000,買權,60,60,55,55,20,55,494,50,60,68,22,,一般,-5,-8.33%
2024/1/2,TXO,202406,20000,買權,65,65,55,55,15,-,-,55,75,68,22,,盤後,-5,-8.33%
2024/1/2,TXO,202406,20000,賣權,-,-,-,-,0,2290,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,20000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,20200,買權,43,43,43,43,1,43,265,35.5,44,51,14.5,,一般,-5.5,-11.34%
2024/1/2,TXO,202406,20200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,20200,賣權,-,-,-,-,0,2480,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,20200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,20400,買權,-,-,-,-,0,34.5,29,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,20400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,20400,賣權,-,-,-,-,0,2670,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,20400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,20600,買權,-,-,-,-,0,27.5,15,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,20600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,20600,賣權,-,-,-,-,0,2860,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,20600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,20800,買權,-,-,-,-,0,22,217,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,20800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,20800,賣權,-,-,-,-,0,3050,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,20800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,21000,買權,-,-,-,-,0,17.5,220,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,21000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,21000,賣權,-,-,-,-,0,3240,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,21000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,21200,買權,-,-,-,-,0,14,204,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,21200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,21200,賣權,-,-,-,-,0,3440,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,21200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,21400,買權,-,-,-,-,0,11,226,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,21400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,21400,賣權,-,-,-,-,0,3630,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,21400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202406,21600,買權,9,13,9,9,4,9,9,5.5,19.5,15,2.5,,一般,-2.5,-21.74%
2024/1/2,TXO,202406,21600,買權,12.5,15,2.5,14.5,9,-,-,4,15,15,2.5,,盤後,3,26.09%
2024/1/2,TXO,202406,21600,賣權,-,-,-,-,0,3830,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202406,21600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,14000,買權,-,-,-,-,0,3580,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,14000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,14000,賣權,115,121,115,116,11,116,258,103,119,136,115,,一般,-1,-0.85%
2024/1/2,TXO,202409,14000,賣權,118,118,118,118,3,-,-,116,122,136,115,,盤後,1,0.85%
2024/1/2,TXO,202409,14200,買權,-,-,-,-,0,3390,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,14200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,14200,賣權,-,-,-,-,0,131,3,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,14200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,14400,買權,-,-,-,-,0,3210,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,14400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,14400,賣權,-,-,-,-,0,147,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,14400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,14600,買權,-,-,-,-,0,3030,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,14600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,14600,賣權,-,-,-,-,0,165,5,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,14600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,14800,買權,-,-,-,-,0,2860,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,14800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,14800,賣權,-,-,-,-,0,185,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,14800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,15000,買權,-,-,-,-,0,2680,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,15000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,15000,賣權,-,-,-,-,0,207,44,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,15000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,15200,買權,-,-,-,-,0,2510,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,15200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,15200,賣權,232,232,232,232,1,232,1,179,290,232,232,,一般,12,5.45%
2024/1/2,TXO,202409,15200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,15400,買權,-,-,-,-,0,2340,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,15400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,15400,賣權,-,-,-,-,0,260,42,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,15400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,15600,買權,-,-,-,-,0,2170,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,15600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
